track_id,genre_top,split,subset
1589,Experimental,test,large
1590,Rock,training,large
1591,Rock,training,large
1592,Rock,training,large
1593,Rock,training,large
1594,Rock,training,large
1595,Rock,training,large
1596,Rock,training,large
1597,Rock,training,large
1598,Rock,training,large
1599,Rock,training,large
1600,Rock,training,large
1601,Rock,training,large
1602,Rock,training,large
1603,Rock,training,large
1604,Rock,training,large
1605,Rock,training,large
1606,Rock,training,large
1607,Rock,training,medium
1608,Rock,training,large
1609,Rock,training,large
1610,Rock,training,large
1611,Rock,training,large
1612,Rock,training,large
1613,Rock,training,large
1614,Rock,training,large
1615,Rock,training,large
1616,Rock,training,large
1617,Rock,training,large
1618,Rock,training,large
1619,Rock,training,large
1620,Experimental,training,large
1621,Experimental,training,large
1622,Experimental,training,large
1623,Experimental,training,large
1624,Experimental,training,large
1625,Experimental,training,large
1626,Experimental,training,large
1627,Experimental,training,large
1628,Experimental,training,large
1629,Experimental,training,large
1630,Experimental,training,large
1631,Experimental,training,large
1632,Experimental,training,large
1633,Experimental,test,large
1634,Electronic,training,medium
1635,Electronic,training,medium
1636,Electronic,training,large
1637,Electronic,training,large
1638,Electronic,training,medium
1639,Electronic,training,large
1640,Electronic,training,medium
1641,Rock,training,large
1642,Pop,training,small
1643,Pop,training,large
1644,Pop,training,small
1645,Pop,training,large
1648,Pop,training,large
1649,Pop,training,small
1652,Pop,training,medium
1657,Pop,training,large
1658,Pop,training,large
1659,Pop,training,large
1660,Pop,training,large
1661,Pop,training,small
1662,Pop,training,large
1663,Pop,training,small
1664,Pop,training,large
1665,Pop,training,large
1666,Pop,training,small
1667,Experimental,training,large
1668,Experimental,training,large
1669,Experimental,training,large
1670,Experimental,training,large
1671,Experimental,training,medium
1672,Experimental,training,large
1673,Experimental,training,small
1674,Experimental,training,medium
1675,Electronic,training,large
1676,Electronic,training,large
1677,Electronic,training,medium
1678,Electronic,training,medium
1679,Electronic,training,large
1680,International,training,small
1681,International,training,small
1682,International,training,small
1683,International,training,small
1684,International,training,small
1685,International,training,small
1686,International,training,small
1687,International,training,small
1688,International,training,small
1689,International,training,small
1690,Rock,training,large
1691,Pop,training,large
1692,Pop,training,large
1693,Pop,training,large
1694,Rock,training,large
1695,Rock,training,large
1696,Rock,training,large
1697,Rock,training,large
1698,Folk,training,large
1699,Folk,training,large
1700,Folk,training,large
1701,Folk,training,small
1702,Folk,training,small
1703,Folk,training,small
1704,Folk,training,small
1705,Folk,training,medium
1706,Rock,training,small
1707,Rock,training,large
1708,Rock,training,large
1709,Rock,training,large
1710,Rock,training,large
1711,Rock,training,large
1712,Rock,training,large
1713,Rock,training,large
1714,Rock,training,large
1715,Rock,training,large
1716,Rock,training,large
1717,Rock,training,large
1718,Rock,training,large
1719,Rock,training,large
1720,Rock,training,small
1721,Electronic,training,large
1722,Electronic,training,large
1723,Electronic,training,large
1725,Rock,training,large
1726,Rock,training,large
1727,Rock,test,large
1728,Rock,test,large
1730,Rock,training,medium
1731,Experimental,training,large
1732,Experimental,training,small
1733,Experimental,training,small
1734,Experimental,training,medium
1735,Experimental,training,small
1736,Experimental,training,small
1737,Experimental,training,large
1738,Experimental,training,medium
1739,Experimental,training,medium
1740,Rock,training,large
1741,Rock,training,large
1742,Rock,training,large
1743,Rock,training,large
1744,Rock,training,large
1745,Rock,training,large
1746,Rock,training,large
1747,Rock,training,large
1748,Rock,training,large
1749,Rock,training,large
1750,Rock,training,large
1751,Rock,training,large
1752,Rock,training,large
1753,Rock,training,large
1754,Rock,training,large
1755,Rock,training,large
1756,Rock,training,large
1757,Rock,training,large
1759,Folk,training,large
1761,Folk,training,large
1763,Folk,training,large
1765,Folk,training,large
1767,Folk,training,large
1768,Folk,training,large
1770,Rock,training,large
1771,Rock,training,large
1772,Rock,training,large
1773,Rock,training,large
1780,Rock,training,large
1781,Rock,training,large
1782,Rock,training,large
1783,Rock,training,medium
1784,Rock,training,large
1785,Rock,training,large
1786,Rock,training,large
1787,Rock,training,large
1788,Rock,training,large
1789,Rock,training,large
1790,Rock,training,large
1791,Rock,training,large
1792,Rock,training,large
1793,Rock,training,medium
1794,Rock,training,large
1795,Rock,training,large
1796,Rock,training,large
1797,Rock,training,medium
1798,Rock,training,large
1799,Rock,training,medium
1800,Rock,training,large
1801,Rock,training,large
1802,Rock,training,large
1803,Rock,training,large
1804,Rock,training,medium
1805,Rock,training,large
1806,Rock,training,large
1807,Rock,training,large
1808,Rock,training,large
1809,Rock,training,large
1810,Rock,training,medium
1811,Rock,training,large
1812,Rock,training,large
1813,Rock,training,large
1814,Rock,training,large
1815,Rock,training,large
1816,Rock,training,large
1817,Rock,training,large
1818,Rock,training,large
1819,Rock,training,large
1820,Rock,training,large
1821,Rock,training,large
1822,Rock,training,medium
1823,Rock,training,large
1824,Rock,training,large
1825,Rock,training,large
1826,Rock,training,large
1827,Rock,training,large
1828,Rock,training,large
1829,Rock,training,large
1830,Rock,training,large
1831,Rock,training,medium
1832,Rock,training,large
1833,Rock,training,large
1834,Rock,training,large
1835,Rock,training,large
1836,Rock,training,medium
1837,Rock,training,medium
1840,Pop,training,large
1841,Pop,training,large
1842,Pop,training,large
1843,Pop,training,large
1844,Pop,training,large
1860,Rock,training,large
1861,Rock,training,large
1863,Electronic,test,large
1864,Electronic,test,large
1865,,test,large
1866,Electronic,test,large
1867,,test,large
1868,Electronic,test,large
1869,,test,large
1870,Electronic,test,large
1871,,test,large
1872,Electronic,test,large
1873,,test,large
1874,Electronic,test,large
1875,Electronic,test,large
1876,Electronic,test,large
1877,Electronic,test,large
1878,Electronic,test,large
1879,Electronic,test,large
1880,Electronic,test,large
1881,Electronic,test,large
1882,Rock,training,large
1883,Rock,training,small
1884,Rock,training,medium
1885,Rock,training,large
1886,Rock,training,large
1887,Rock,training,large
1888,Rock,training,medium
1889,Rock,training,medium
1890,Rock,training,medium
1891,Rock,training,small
1892,,validation,large
1893,Folk,validation,small
1894,Folk,validation,medium
1895,Folk,validation,large
1896,Folk,validation,medium
1898,Rock,training,medium
1899,Rock,training,medium
1900,Rock,training,medium
1901,Rock,training,medium
1902,Rock,training,large
1909,Folk,training,large
1910,Experimental,test,large
1911,Experimental,test,large
1912,Experimental,test,large
1913,Folk,training,large
1914,Folk,training,large
1915,Folk,training,large
1916,Folk,training,medium
1917,Folk,training,large
1918,Folk,training,large
1919,Folk,training,large
1920,Folk,training,large
1921,Folk,training,large
1922,Folk,training,large
1923,Folk,training,large
1924,Folk,training,small
1925,Folk,training,small
1926,Folk,training,medium
1927,Folk,training,large
1928,Folk,training,large
1929,Experimental,training,small
1930,Rock,training,small
1931,Experimental,training,large
1932,Experimental,training,large
1933,Experimental,training,large
1934,Experimental,training,large
1935,Experimental,training,large
1936,Experimental,training,large
1937,Experimental,training,large
1938,Experimental,training,large
1939,Experimental,training,large
1940,Rock,validation,medium
1941,Rock,validation,medium
1942,Rock,validation,large
1943,Rock,validation,large
1944,Rock,validation,medium
1945,Rock,training,large
1946,Rock,training,large
1947,Rock,training,large
1948,Rock,training,large
1949,Rock,training,large
1950,Rock,training,large
1951,Rock,training,large
1952,Rock,training,large
1953,Rock,training,large
1954,Rock,training,large
1955,Rock,training,large
1956,Rock,training,large
1957,Rock,training,large
1958,Rock,training,large
1959,Rock,training,large
1960,Rock,training,large
1961,Rock,training,large
1962,Rock,training,large
1963,Jazz,training,medium
1964,Jazz,training,medium
1965,Jazz,training,medium
1966,Jazz,training,medium
1967,Jazz,training,medium
1968,Experimental,training,large
1969,Experimental,training,large
1970,Experimental,training,large
1971,Experimental,training,large
1972,Experimental,training,large
1973,Experimental,training,large
1974,Experimental,training,large
1975,Electronic,training,large
1976,Electronic,training,large
1977,Electronic,training,large
1978,Electronic,training,large
1979,Experimental,training,large
1980,Experimental,training,large
1981,Experimental,training,large
1982,Experimental,training,large
1983,Rock,training,large
1984,Rock,training,large
1985,Rock,training,large
1986,Rock,training,large
1987,Rock,training,large
1988,Rock,training,large
1989,Rock,training,large
1990,Rock,training,large
1991,Rock,training,large
1992,Rock,training,large
1993,Rock,training,large
1994,Rock,training,large
1995,Rock,training,medium
1996,Jazz,training,medium
1997,Experimental,training,large
1998,Experimental,training,large
1999,Experimental,training,large
2000,Experimental,training,large
2001,Experimental,training,large
2002,Experimental,training,large
2003,Experimental,training,large
2004,Experimental,training,large
2005,Experimental,training,large
2006,Experimental,training,large
2007,Experimental,training,large
2008,Experimental,training,large
2009,Rock,training,large
2010,,training,large
2011,Experimental,validation,large
2012,Experimental,validation,small
2014,Rock,training,large
2016,Rock,training,large
2017,Rock,training,large
2018,Experimental,training,large
2019,Experimental,training,large
2020,Experimental,training,large
2021,Experimental,training,large
2069,Rock,validation,large
2070,Rock,validation,large
2071,Electronic,training,large
2072,Electronic,training,large
2073,Electronic,training,large
2074,Electronic,training,large
2075,Electronic,training,large
2076,Electronic,training,large
2077,Electronic,training,large
2078,Electronic,training,large
2079,Electronic,training,large
2080,Electronic,training,large
2081,Electronic,training,large
2082,Electronic,training,large
2096,Experimental,training,small
2097,Folk,training,small
2098,Experimental,training,large
2099,Pop,training,small
2100,Experimental,test,large
2101,Experimental,test,large
2102,Experimental,test,large
2103,Experimental,test,large
2104,Experimental,test,large
2105,Experimental,test,large
2106,Experimental,test,large
2107,Experimental,test,large
2108,Experimental,test,large
2109,Experimental,test,large
2110,Experimental,test,large
2111,Experimental,test,large
2112,Experimental,test,large
2113,Experimental,test,large
2114,Experimental,test,large
2115,Experimental,test,large
2116,Experimental,test,large
2117,Experimental,test,large
2119,Experimental,training,large
